Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, fixed, X, Y 
21/5/2020,, 34, CONDUCTOR, DOCTOR VICENTE BASAGOITY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570625, 6142670 
21/5/2020,, 45, CONDUCTOR, DOCTOR VICENTE BASAGOITY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570625, 6142670 
21/5/2020,, 57, CONDUCTOR, DOCTOR VICENTE BASAGOITY, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570625, 6142670 
21/5/2020,, 61, CONDUCTOR, AV. FRANCISCO SALAZAR, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 16, MALDONADO, PUNTA DEL ESTE, AUTO, 1, 688385, 6129925 
21/5/2020,, 24, CONDUCTOR, AV. FRANCISCO SALAZAR, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, MALDONADO, PUNTA DEL ESTE, AUTO, 1, 688385, 6129925 
21/5/2020,, SIN DATOS, CONDUCTOR, PINTOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 15, ROCHA, CASTILLOS, AUTO, 1, 789510, 6211285 
21/5/2020,, 36, PASAJERO, PINTOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 15, ROCHA, CASTILLOS, AUTO, 1, 789510, 6211285 
21/5/2020,, 31, PEATÓN, PINTOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 15, ROCHA, CASTILLOS, SIN DATOS, 1, 789510, 6211285 
21/5/2020,, 20, CONDUCTOR, SIN DATOS, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 15, LAVALLEJA, SIN DATOS, MOTO, 1, 703820, 6227805 
21/5/2020,, 31, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, RIO NEGRO, SIN DATOS, CAMION, 1, 443030, 6378145 
21/5/2020,, 57, CONDUCTOR, SIN DATOS, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, RIO NEGRO, SIN DATOS, AUTO, 1, 443030, 6378145 
20/5/2020,, 28, CONDUCTOR, RAMBLA CARIBE ORIENTAL Y BONDERAU DES HOULLIERS, SUBURBANA , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 23, CANELONES, SAN LUIS, AUTO, 1, 630130, 6150230 
20/5/2020,, 29, PASAJERO, RAMBLA CARIBE ORIENTAL Y BONDERAU DES HOULLIERS, SUBURBANA , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 23, CANELONES, SAN LUIS, AUTO, 1, 630130, 6150230 
21/5/2020,, 32, PASAJERO, SIN DATOS, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, COLONIA, SIN DATOS, OMNIBUS, 1, 373035, 6245705 
21/5/2020,, 54, CONDUCTOR, SIN DATOS, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, COLONIA, SIN DATOS, OMNIBUS, 1, 373035, 6245705 
21/5/2020,, 35, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, TACUAREMBO, SIN DATOS, AUTO, 1, 553060, 6370905 
21/5/2020,, 57, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, TACUAREMBO, SIN DATOS, CAMION, 1, 553060, 6370905 
21/5/2020,, 20, CONDUCTOR, GENERAL GALARZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 17, SORIANO, MERCEDES, AUTO, 1, 405160, 6320380 
21/5/2020,, 31, CONDUCTOR, GENERAL GALARZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 17, SORIANO, MERCEDES, AUTO, 1, 405160, 6320380 
21/5/2020,, 47, CONDUCTOR, BOULEVARD GENERAL ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576315, 6138010 
21/5/2020,, 58, CONDUCTOR, MANUEL HERRERO Y ESPINOSA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 18, SORIANO, MERCEDES, MOTO, 1, 404710, 6320190 
10/3/2020,, 55, CONDUCTOR, SIN DATOS, RURAL     , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MARTES, FEMENINO, 6, CANELONES, SIN DATOS, MOTO, 1, 586625, 6161075 
10/3/2020,, 40, CONDUCTOR, SIN DATOS, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 6, CANELONES, SIN DATOS, MOTO, 1, 586625, 6161075 
21/5/2020,, 2, PASAJERO, CONSTITUCION, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575325, 6138890 
21/5/2020,, 33, PASAJERO, CONSTITUCION, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575325, 6138890 
21/5/2020,, 24, CONDUCTOR, CONSTITUCION, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575325, 6138890 
21/5/2020,, 44, CONDUCTOR, CONSTITUCION, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575325, 6138890 
21/5/2020,, 37, CONDUCTOR, MANUEL ORIBE, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, JUEVES, FEMENINO, 17, SAN JOSE, SAN JOSE DE MAYO, MOTO, 1, 526800, 6200450 
21/5/2020,, 8, PASAJERO, MANUEL ORIBE, URBANA    , ILESO, CAÍDA, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 17, SAN JOSE, SAN JOSE DE MAYO, MOTO, 1, 526800, 6200450 
21/5/2020,, 21, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, FLORES, TRINIDAD, AUTO, 1, 510110, 6289660 
21/5/2020,, 41, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, FLORES, TRINIDAD, AUTO, 1, 510110, 6289660 
21/5/2020,, SIN DATOS, CONDUCTOR, AVENIDA DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, JUEVES, MASCULINO, 19, PAYSANDU, PAYSANDU, MOTO, 1, 397160, 6424005 
21/5/2020,, 39, CONDUCTOR, AVENIDA DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 19, PAYSANDU, PAYSANDU, AUTO, 1, 397160, 6424005 
21/5/2020,, 28, CONDUCTOR, JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, JUEVES, FEMENINO, 18, FLORES, TRINIDAD, MOTO, 1, 509725, 6291390 
21/5/2020,, 74, CONDUCTOR, JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 18, FLORES, TRINIDAD, AUTO, 1, 509725, 6291390 
21/5/2020,, 38, CONDUCTOR, GENERAL FLORES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, JUEVES, FEMENINO, 18, FLORIDA, FLORIDA, MOTO, 1, 572710, 6226595 
21/5/2020,, 47, CONDUCTOR, GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 18, FLORIDA, FLORIDA, AUTO, 1, 572710, 6226595 
21/5/2020,, 57, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 19, ROCHA, SIN DATOS, SIN DATOS, 1, 828065, 6264560 
21/5/2020,, 23, CONDUCTOR, O. MACHADO AMOR, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 17, LAVALLEJA, MINAS, AUTO, 1, 661150, 6196345 
21/5/2020,, 5, PASAJERO, O. MACHADO AMOR, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 17, LAVALLEJA, MINAS, AUTO, 1, 661150, 6196345 
21/5/2020,, 47, CONDUCTOR, O. MACHADO AMOR, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 17, LAVALLEJA, MINAS, AUTO, 1, 661150, 6196345 
21/5/2020,, 27, CONDUCTOR, DOCTOR JOSE MARIA SILVA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, JUEVES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573525, 6144850 
21/5/2020,, 46, CONDUCTOR, DOCTOR JOSE MARIA SILVA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, JUEVES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573525, 6144850 
21/5/2020,, 57, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 19, CANELONES, ATLANTIDA, AUTO, 1, 613655, 6152255 
21/5/2020,, 45, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 19, CANELONES, ATLANTIDA, AUTO, 1, 613655, 6152255 
21/5/2020,, 44, CONDUCTOR, RUTA 3 KM 194, RURAL     , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 20, FLORES, SIN DATOS, AUTO, 1, 505245, 6292270 
21/5/2020,, 60, CONDUCTOR, AVENIDA MILLAN, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 570295, 6145670 
21/5/2020,, 27, CONDUCTOR, SIN DATOS, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 21, FLORIDA, SIN DATOS, CAMION, 1, 627445, 6241830 
21/5/2020,, 18, PEATÓN, AVENIDA JOSE BELLONI, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 578550, 6145470 
21/5/2020,, 48, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578550, 6145470 
22/5/2020,, 34, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 0, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573795, 6139320 
22/5/2020,, 48, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 0, CANELONES, COLONIA NICOLICH, AUTO, 1, 590510, 6145285 
22/5/2020,, 34, CONDUCTOR, CONT. QUICUYO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 1, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 571495, 6144995 
22/5/2020,, 30, CONDUCTOR, CUAREIM, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 1, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573970, 6137215 
22/5/2020,, 27, PASAJERO, ANA MONTERROSO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 2, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575900, 6137670 
22/5/2020,, 41, CONDUCTOR, ANA MONTERROSO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 2, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575900, 6137670 
22/5/2020,, 71, CONDUCTOR, ANA MONTERROSO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 2, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575900, 6137670 
22/5/2020,, 34, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 0, CANELONES, BARROS BLANCOS, CAMION, 1, 591040, 6153670 
22/5/2020,, 37, CONDUCTOR, CAMINO DE LOS ARGENTINOS, URBANA    , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 7, SORIANO, MERCEDES, AUTO, 1, 404975, 6318815 
22/5/2020,, 27, CONDUCTOR, ASAMBLEA, URBANA    , ILESO, CAÍDA, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 7, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 580910, 6138630 
22/5/2020,, 22, CONDUCTOR, ZELMAR MICHELINI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 6, SALTO, SALTO, MOTO, 1, 409200, 6526380 
22/5/2020,, 50, CONDUCTOR, ZELMAR MICHELINI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 6, SALTO, SALTO, AUTO, 1, 409200, 6526380 
22/5/2020,, 32, CONDUCTOR, GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 8, RIO NEGRO, FRAY BENTOS, MOTO, 1, 378830, 6334290 
22/5/2020,, 57, CONDUCTOR, GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 8, RIO NEGRO, FRAY BENTOS, AUTO, 1, 378830, 6334290 
22/5/2020,, 52, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 583590, 6139520 
22/5/2020,, 53, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 583590, 6139520 
22/5/2020,, 21, PASAJERO, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, CAMION, 1, 576510, 6141290 
22/5/2020,, 32, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576510, 6141290 
22/5/2020,, 44, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, CAMION, 1, 576510, 6141290 
22/5/2020,, 59, PASAJERO, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, CAMION, 1, 576510, 6141290 
22/5/2020,, 26, PASAJERO, AVENIDA JOAQUIN SUAREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573455, 6142420 
22/5/2020,, 47, CONDUCTOR, AVENIDA JOAQUIN SUAREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573455, 6142420 
22/5/2020,, 33, PASAJERO, COLONIA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574275, 6137235 
22/5/2020,, 38, CONDUCTOR, COLONIA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574275, 6137235 
22/5/2020,, 49, PEATÓN, COLONIA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 574275, 6137235 
22/5/2020,, 21, CONDUCTOR, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573970, 6138005 
22/5/2020,, 42, CONDUCTOR, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573970, 6138005 
22/5/2020,, 36, CONDUCTOR, RUTA NRO 3 KM 562, RURAL     , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 8, SALTO, SIN DATOS, AUTO, 1, 431980, 6596760 
22/5/2020,, 50, CONDUCTOR, AVENIDA DAMASO ANTONIO LARRAÑAGA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 10, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577660, 6142420 
22/5/2020,, 69, CONDUCTOR, AVENIDA DAMASO ANTONIO LARRAÑAGA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577660, 6142420 
19/5/2020,, 40, PEATÓN, AVENIDA GENERAL GARIBALDI, URBANA    , HERIDO GRAVE, DESPISTE, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 15, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 575815, 6139845 
19/5/2020,, 48, CONDUCTOR, AVENIDA GENERAL GARIBALDI, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 575815, 6139845 
22/5/2020,, 28, CONDUCTOR, RUTA OCHO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 9, CERRO LARGO, MELO, AUTO, 1, 767220, 6413935 
22/5/2020,, 43, CONDUCTOR, RUTA OCHO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 9, CERRO LARGO, MELO, AUTO, 1, 767220, 6413935 
22/5/2020,, 40, PASAJERO, RAMBLA REPUBLICA DE MEXICO, URBANA    , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585220, 6137780 
22/5/2020,, 47, CONDUCTOR, RAMBLA REPUBLICA DE MEXICO, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585220, 6137780 
22/5/2020,, SIN DATOS, CONDUCTOR, AVENIDA DE LOS GAUCHOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 9, MALDONADO, MALDONADO, MOTO, 1, 687890, 6135560 
22/5/2020,, 59, CONDUCTOR, AVENIDA DE LOS GAUCHOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 9, MALDONADO, MALDONADO, AUTO, 1, 687890, 6135560 
22/5/2020,, 35, CONDUCTOR, SIN DATOS, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 10, TREINTA Y TRES, SIN DATOS, AUTO, 1, 759175, 6370465 
22/5/2020,, 19, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, VIERNES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578835, 6147570 
22/5/2020,, 38, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 586095, 6140175 
22/5/2020,, 43, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 586095, 6140175 
22/5/2020,, 70, PEATÓN, DOCTOR LUIS BATLLE BERRES, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 10, CANELONES, SIN DATOS, SIN DATOS, 1, 570715, 6156815 
22/5/2020,, 61, CONDUCTOR, DOCTOR LUIS BATLLE BERRES, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 10, CANELONES, SIN DATOS, CAMION, 1, 570715, 6156815 
22/5/2020,, 40, CONDUCTOR, PRESIDENTE LUIS BATLLE BERRES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 12, PAYSANDU, PAYSANDU, AUTO, 1, 397625, 6424950 
22/5/2020,, 39, CONDUCTOR, PRESIDENTE LUIS BATLLE BERRES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 12, PAYSANDU, PAYSANDU, MOTO, 1, 397625, 6424950 
22/5/2020,, 26, CONDUCTOR, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 13, SAN JOSE, SIN DATOS, MOTO, 1, 494525, 6198010 
22/5/2020,, 64, CONDUCTOR, CARLOS P. PUIG, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 14, SORIANO, DOLORES, AUTO, 1, 387445, 6288660 
22/5/2020,, 16, CONDUCTOR, GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 15, RIO NEGRO, YOUNG, MOTO, 1, 441215, 6382375 
22/5/2020,, 19, CONDUCTOR, GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 15, RIO NEGRO, YOUNG, MOTO, 1, 441215, 6382375 
22/5/2020,, 25, CONDUCTOR, AVENIDA BURGUES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 574335, 6141695 
22/5/2020,, 31, CONDUCTOR, AVENIDA BURGUES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574335, 6141695 
22/5/2020,, 67, CONDUCTOR, CALLE 3, URBANA    , HERIDO LEVE, DESPISTE, NO USA CINTURÓN, SIN DATOS, VIERNES, MASCULINO, 13, CANELONES, MONTES, AUTO, 1, 632350, 6182350 
